time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-22T13:44:12.000Z,36.6647,-97.6318,5.721,2.5,ml,,73,,0.4,us,us10002kwa,2015-06-22T21:46:51.065Z,"18km SSE of Medford, Oklahoma",earthquake
2015-06-22T13:16:48.000Z,63.1233,-150.3657,104.6,2.3,ml,,,,0.51,ak,ak11631901,2015-06-22T13:49:34.967Z,"77km WSW of Cantwell, Alaska",earthquake
2015-06-22T13:16:32.920Z,36.047,-120.1783333,14.13,1.34,md,31,147,0.0574,0.07,nc,nc72470441,2015-06-22T18:15:48.490Z,"6km NW of Avenal, California",earthquake
2015-06-22T12:54:06.700Z,36.3247,-96.7812,3.679,2.5,ml,,97,,0.52,us,us10002ky0,2015-06-22T23:47:05.812Z,"2km SE of Pawnee, Oklahoma",earthquake
2015-06-22T12:36:45.620Z,33.5148333,-116.487,15.562,1.05,ml,32,65,0.05192,0.2,ci,ci37405744,2015-06-22T14:21:51.500Z,"18km ESE of Anza, California",earthquake
2015-06-22T12:32:32.000Z,51.7139,178.5737,88.9,1.9,ml,,,,0.25,ak,ak11631891,2015-06-22T17:43:31.091Z,"26km S of Little Sitkin Island, Alaska",earthquake
2015-06-22T12:15:43.000Z,63.1509,-150.3792,111.4,1.8,ml,,,,0.24,ak,ak11631887,2015-06-22T12:42:15.009Z,"76km WSW of Cantwell, Alaska",earthquake
2015-06-22T11:55:37.870Z,40.456,-121.5521667,5.03,1.09,md,7,109,0.0273,0.07,nc,nc72470426,2015-06-22T22:46:59.180Z,"28km E of Shingletown, California",earthquake
2015-06-22T11:42:05.540Z,-21.7724,-68.476,175.47,4.9,mb,,35,0.712,0.72,us,us10002ku9,2015-06-22T19:44:48.531Z,"90km NNE of Calama, Chile",earthquake
2015-06-22T11:33:14.000Z,60.829,-151.3908,71.4,1.5,ml,,,,0.7,ak,ak11631860,2015-06-22T11:57:45.694Z,"16km NNW of Nikiski, Alaska",earthquake
2015-06-22T11:07:11.560Z,38.8069992,-122.8208313,2.7,1.37,md,17,84,0.006783,0.04,nc,nc72470406,2015-06-22T11:08:46.400Z,"6km WNW of The Geysers, California",earthquake
2015-06-22T11:03:59.710Z,38.8253326,-122.774498,2.2,1.42,md,19,47,0.006257,0.04,nc,nc72470401,2015-06-22T11:05:36.380Z,"4km W of Cobb, California",earthquake
2015-06-22T10:45:40.740Z,33.2425,-116.8111667,15.826,1.36,ml,49,50,0.0444,0.19,ci,ci37405712,2015-06-22T14:21:57.230Z,"4km W of Lake Henshaw, California",earthquake
2015-06-22T10:08:35.030Z,35.2975,-83.0815,5.48,1.79,md,3,224,0.4273,0.18,se,se60009508,2015-06-23T12:23:16.570Z,"8km ESE of Cullowhee, North Carolina",earthquake
2015-06-22T09:52:42.740Z,33.3256667,-116.2776667,11.093,1.22,ml,43,42,0.1301,0.18,ci,ci37405704,2015-06-22T14:22:03.880Z,"12km NE of Borrego Springs, California",earthquake
2015-06-22T09:29:17.000Z,59.9434,-152.595,90,1.7,ml,,,,,ak,ak11631820,2015-06-22T09:46:44.589Z,"46km WNW of Anchor Point, Alaska",earthquake
2015-06-22T09:16:05.770Z,38.8161667,-122.8178333,1.63,1.89,md,14,74,0.009425,0.04,nc,nc72470391,2015-06-23T00:19:27.300Z,"6km NW of The Geysers, California",earthquake
2015-06-22T09:13:40.870Z,-33.8174,-70.3002,104.08,4.5,mb,,58,0.367,0.59,us,us10002kts,2015-06-23T02:25:32.049Z,"34km SE of Puente Alto, Chile",earthquake
2015-06-22T08:40:49.040Z,19.4231667,-155.6121667,2.37,1.39,md,20,98,0.025,0.14,hv,hv60965256,2015-06-22T16:59:23.070Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-22T08:15:57.000Z,62.8388,-150.6328,73.3,1.8,ml,,,,0.74,ak,ak11631802,2015-06-22T08:42:19.402Z,"63km NNW of Talkeetna, Alaska",earthquake
2015-06-22T08:06:52.730Z,40.4603333,-121.5471667,5.03,1.37,md,10,93,0.02255,0.08,nc,nc72470381,2015-06-22T22:37:26.770Z,"29km E of Shingletown, California",earthquake
2015-06-22T08:06:19.000Z,59.8167,-153.2573,128.9,1.4,ml,,,,0.69,ak,ak11631798,2015-06-22T08:42:18.852Z,"79km SSW of Redoubt Volcano, Alaska",earthquake
2015-06-22T07:57:37.410Z,38.8380013,-122.8078308,2.5,1.35,md,19,115,0.01366,0.03,nc,nc72470376,2015-06-22T07:59:12.180Z,"7km WNW of Cobb, California",earthquake
2015-06-22T07:47:35.470Z,34.0033333,-117.5913333,5.331,1.05,ml,45,82,0.02472,0.12,ci,ci37405688,2015-06-22T22:33:07.640Z,"6km SSE of Ontario, California",earthquake
2015-06-22T07:35:41.147Z,37.3285,-114.8026,3,1,ml,11,329,0.967,,nn,nn00499522,2015-06-22T07:37:35.760Z,"32km E of Alamo, Nevada",earthquake
2015-06-22T07:24:23.000Z,60.8122,-151.5823,59.8,1.1,ml,,,,0.26,ak,ak11631795,2015-06-22T07:56:39.220Z,"20km NW of Nikiski, Alaska",earthquake
2015-06-22T07:11:23.920Z,38.8181648,-122.7614975,2.34,1.05,md,18,44,0.01394,0.03,nc,nc72470356,2015-06-22T07:12:55.830Z,"3km W of Cobb, California",earthquake
2015-06-22T06:43:34.940Z,35.7563,-97.3885,9.04,2.3,mb_lg,,66,0.067,0.31,us,us10002l1a,2015-06-22T23:32:48.889Z,"14km NE of Edmond, Oklahoma",earthquake
2015-06-22T06:23:35.390Z,36.1679993,-120.1926651,7.15,1.7,md,11,187,0.1262,0.09,nc,nc72470346,2015-06-22T06:25:11.540Z,"8km WSW of Huron, California",earthquake
2015-06-22T06:09:30.110Z,33.2686667,-116.7761667,12.403,1.04,ml,29,66,0.03571,0.14,ci,ci37405656,2015-06-22T14:23:19.390Z,"3km NNW of Lake Henshaw, California",earthquake
2015-06-22T05:16:20.270Z,36.5737,70.8871,200.17,4.2,mb,,106,0.604,0.89,us,us10002kt7,2015-06-22T13:18:57.276Z,"32km S of Jarm, Afghanistan",earthquake
2015-06-22T05:08:59.000Z,60.9464,-147.3307,24.9,1.1,ml,,,,0.48,ak,ak11631779,2015-06-22T05:46:34.533Z,"56km WSW of Valdez, Alaska",earthquake
2015-06-22T05:04:52.900Z,17.7693,-68.3927,66,3.1,Md,7,277.2,0.74021179,0.63,pr,pr15173003,2015-06-22T13:07:20.734Z,"71km SSE of Boca de Yuma, Dominican Republic",earthquake
2015-06-22T04:54:12.730Z,36.2212,-97.5618,2.46,3.7,mb_lg,,35,0.432,0.45,us,us10002kt2,2015-06-23T03:21:37.368Z,"25km WSW of Perry, Oklahoma",earthquake
2015-06-22T04:24:51.000Z,62.5058,-149.0865,40.3,1.5,ml,,,,0.84,ak,ak11631775,2015-06-22T04:58:12.536Z,"55km NE of Y, Alaska",earthquake
2015-06-22T04:23:08.390Z,32.5711667,-115.7025,9.379,1.59,ml,22,204,0.08051,0.22,ci,ci37405600,2015-06-22T23:33:01.868Z,"11km W of Progreso, B.C., MX",earthquake
2015-06-22T04:20:59.800Z,17.8087,-66.3991,17,2.3,Md,9,223.2,0.30452888,0.28,pr,pr15173002,2015-06-22T08:36:47.479Z,"17km S of Santa Isabel, Puerto Rico",earthquake
2015-06-22T04:19:30.790Z,35.273,-83.0558333,5.58,1.87,md,6,163,0.4414,0.31,se,se60009513,2015-06-23T12:35:32.900Z,"11km ESE of Cullowhee, North Carolina",earthquake
2015-06-22T04:15:45.000Z,59.1282,-136.0459,0.8,1.8,ml,,,,0.53,ak,ak11631774,2015-06-22T17:18:59.508Z,"36km WSW of Haines, Alaska",earthquake
2015-06-22T04:00:34.950Z,35.7523,-97.3844,6.28,3.4,mb_lg,,28,0.072,0.55,us,us10002kst,2015-06-23T02:48:55.095Z,"13km NE of Edmond, Oklahoma",earthquake
2015-06-22T03:42:07.780Z,34.4238333,-116.5455,9.433,1.2,ml,30,98,0.07992,0.12,ci,ci37405568,2015-06-22T23:56:42.225Z,"33km ENE of Big Bear City, California",earthquake
2015-06-22T02:43:17.560Z,-22.6917,-66.4734,281.88,4.3,mb,,41,2.253,0.87,us,us10002ksq,2015-06-22T10:45:48.501Z,"79km W of Abra Pampa, Argentina",earthquake
2015-06-22T02:19:57.000Z,60.2739,-153.0894,140,2.2,ml,,,,,ak,ak11631758,2015-06-22T02:39:43.450Z,"30km SW of Redoubt Volcano, Alaska",earthquake
2015-06-22T02:19:53.110Z,38.8138351,-122.8241653,2.96,1.01,md,10,93,0.00632,0.02,nc,nc72470241,2015-06-22T02:21:26.840Z,"7km NW of The Geysers, California",earthquake
2015-06-22T02:17:55.810Z,38.7591,142.2397,37.82,4.7,mwr,,135,1.445,1.07,us,us10002ksn,2015-06-22T21:58:53.040Z,"57km SE of Ofunato, Japan",earthquake
2015-06-22T02:08:56.360Z,33.3777,141.1149,35.22,4.6,mb,,149,1.121,0.53,us,us10002ksl,2015-06-22T23:17:24.590Z,"126km ENE of Hachijo-jima, Japan",earthquake
2015-06-22T01:46:59.900Z,17.8859,-67.182,5,2.6,Md,12,255.6,0.15451023,0.12,pr,pr15173000,2015-06-22T09:49:40.927Z,"9km S of Pole Ojea, Puerto Rico",earthquake
2015-06-22T01:32:55.000Z,61.2336,-151.5446,69.3,2.4,ml,,,,0.78,ak,ak11631744,2015-06-22T02:17:06.983Z,"62km NNW of Nikiski, Alaska",earthquake
2015-06-22T01:22:57.000Z,60.8464,-151.7691,112.6,1.7,ml,,,,1.31,ak,ak11631741,2015-06-22T01:53:31.163Z,"31km NW of Nikiski, Alaska",earthquake
2015-06-22T01:11:33.140Z,33.5925,-116.8201667,9.828,1.38,ml,54,26,0.04394,0.2,ci,ci37405552,2015-06-22T14:24:30.890Z,"14km WNW of Anza, California",earthquake
2015-06-22T00:40:26.000Z,52.8905,-173.1124,233.1,3.2,ml,,,,0.74,ak,ak11631736,2015-06-22T17:19:40.712Z,"106km NE of Atka, Alaska",earthquake
2015-06-22T00:25:27.760Z,6.8163,-73.033,152.26,4.3,mb,,49,0.918,0.87,us,us10002ks8,2015-06-22T08:28:09.039Z,"13km N of Aratoca, Colombia",earthquake
2015-06-22T00:21:15.122Z,37.2684,-114.6421,0.5617,1.48,ml,6,139.43,0.354,0.1631,nn,nn00499507,2015-06-22T16:22:58.200Z,"40km SSW of Caliente, Nevada",earthquake
2015-06-22T00:20:53.900Z,38.7588348,-122.7351685,2.12,1.55,md,13,91,0.009529,0.03,nc,nc72470191,2015-06-22T00:22:25.970Z,"2km SE of The Geysers, California",earthquake
2015-06-22T00:16:48.900Z,18.1357,-67.265,22,1.9,Md,5,190.8,0.17517148,0.34,pr,pr15173001,2015-06-22T06:19:01.608Z,"10km NW of Puerto Real, Puerto Rico",earthquake
2015-06-22T00:01:55.200Z,35.0558333,-118.3546667,3.687,1.18,ml,19,70,0.06597,0.14,ci,ci37405520,2015-06-23T00:12:59.697Z,"12km SE of Tehachapi, California",earthquake
2015-06-21T23:55:31.000Z,62.2987,-150.1136,8.4,1,ml,,,,0.47,ak,ak11631733,2015-06-22T00:17:46.664Z,"2km S of Talkeetna, Alaska",earthquake
2015-06-21T23:40:42.530Z,44.6333333,-110.7301667,6.72,1.07,md,6,147,0.068,0.08,uu,uu60115142,2015-06-22T15:01:59.640Z,"20km NNE of Old Faithful Geyser, Wyoming",earthquake
2015-06-21T23:38:31.000Z,59.3133,-151.7562,26,1.8,ml,,,,0.45,ak,ak11631683,2015-06-22T00:17:45.854Z,"38km SSW of Homer, Alaska",earthquake
2015-06-21T23:27:52.510Z,35.0501667,-117.6561667,0.018,1.63,ml,9,122,0.1201,0.14,ci,ci37405512,2015-06-22T20:43:35.855Z,"6km N of Boron, California",quarry blast
2015-06-21T23:18:24.000Z,62.2372,-150.2473,55.9,2.6,ml,,,,0.66,ak,ak11631674,2015-06-22T07:20:55.095Z,"12km SW of Talkeetna, Alaska",earthquake
2015-06-21T22:54:38.890Z,37.159,-117.4263333,2.184,1.02,ml,7,264,0.1696,0.09,ci,ci37405496,2015-06-22T20:32:50.423Z,"66km WNW of Beatty, Nevada",earthquake
2015-06-21T22:40:41.550Z,44.635,-110.7363333,8,2.55,ml,21,62,0.073,0.17,uu,uu60115107,2015-06-22T16:07:42.412Z,"20km NNE of Old Faithful Geyser, Wyoming",earthquake
2015-06-21T21:28:16.830Z,-20.457,-178.3509,561.41,6,mwb,,25,4.34,1.3,us,us10002kra,2015-06-23T14:57:39.000Z,"42km ENE of Ndoi Island, Fiji",earthquake
2015-06-21T21:22:28.000Z,55.5685,-158.5503,20.3,2.3,ml,,,,0.44,ak,ak11631552,2015-06-22T02:17:07.761Z,"77km S of Chignik Lake, Alaska",earthquake
2015-06-21T21:15:22.960Z,38.8078346,-122.8216629,2.32,1.57,md,20,83,0.01798,0.04,nc,nc72470146,2015-06-21T21:16:55.870Z,"6km WNW of The Geysers, California",earthquake
2015-06-21T20:59:34.380Z,38.8126678,-122.819664,2.8,1.26,md,21,95,0.0159,0.04,nc,nc72470141,2015-06-21T21:01:11.730Z,"6km NW of The Geysers, California",earthquake
2015-06-21T20:58:01.000Z,60.0576,-152.77,96.6,2.5,ml,,,,0.57,ak,ak11631543,2015-06-22T05:00:28.138Z,"47km S of Redoubt Volcano, Alaska",earthquake
2015-06-21T20:37:13.000Z,61.2747,-152.1726,0.1,1.3,ml,,,,0.66,ak,ak11631542,2015-06-21T21:10:52.512Z,"80km NW of Nikiski, Alaska",earthquake
2015-06-21T20:26:57.000Z,62.984,-149.1923,73.3,1.1,ml,,,,0.31,ak,ak11631540,2015-06-22T01:53:30.366Z,"47km SSW of Cantwell, Alaska",earthquake
2015-06-21T20:17:17.000Z,62.9816,-149.5513,63.5,1.6,ml,,,,0.96,ak,ak11631536,2015-06-21T20:47:21.267Z,"54km SSW of Cantwell, Alaska",earthquake
2015-06-21T20:03:26.680Z,33.054,-116.4365,6.785,1.73,ml,44,34,0.1379,0.21,ci,ci37405384,2015-06-22T14:25:50.800Z,"16km E of Julian, California",earthquake
2015-06-21T19:51:31.690Z,36.6445,-120.8456667,1.05,1.48,md,18,139,0.04629,0.11,nc,nc72470126,2015-06-22T23:50:19.930Z,"39km SSW of South Dos Palos, California",earthquake
2015-06-21T19:48:04.520Z,40.3605,-124.4328333,11.87,2.08,md,14,304,0.1199,0.09,nc,nc72470121,2015-06-23T00:06:54.050Z,"27km SSW of Ferndale, California",earthquake
2015-06-21T19:44:20.580Z,47.2813333,-122.5511667,64.419,2.31,ml,19,78,0.1268,0.18,uw,uw61042896,2015-06-21T22:46:22.903Z,"2km ENE of Wollochet, Washington",earthquake
2015-06-21T19:03:25.010Z,34.0683333,-117.2811667,18.005,1.08,ml,29,85,0.1082,0.18,ci,ci37405368,2015-06-22T14:25:57.060Z,"3km NW of Loma Linda, California",earthquake
2015-06-21T18:58:12.400Z,36.2862,-97.5242,5,3,mb_lg,,61,0.429,0.31,us,us10002kqn,2015-06-22T04:26:37.037Z,"21km W of Perry, Oklahoma",earthquake
2015-06-21T18:33:19.000Z,60.3283,-152.9747,109.7,2.5,ml,,,,0.83,ak,ak11631482,2015-06-22T02:35:51.192Z,"21km SW of Redoubt Volcano, Alaska",earthquake
2015-06-21T18:23:36.000Z,63.1265,-151.4324,0,1.1,ml,,,,0.71,ak,ak11631480,2015-06-21T18:45:36.047Z,"112km NW of Talkeetna, Alaska",earthquake
2015-06-21T18:09:55.354Z,38.29,-116.3967,12.6856,1.57,ml,4,192.54,0.639,0.0878,nn,nn00499472,2015-06-21T18:50:14.719Z,"11km NNW of Warm Springs, Nevada",earthquake
2015-06-21T17:51:37.710Z,36.2889,-96.8767,5,3.1,mb_lg,,106,0.179,0.6,us,us10002kqc,2015-06-21T20:42:40.113Z,"8km SW of Pawnee, Oklahoma",earthquake
2015-06-21T17:44:55.000Z,60.7585,-140.4456,0,1.4,ml,,,,0.7,ak,ak11631477,2015-06-21T18:19:19.368Z,"133km NE of Cape Yakataga, Alaska",earthquake
2015-06-21T17:43:16.000Z,62.323,-141.622,0.1,2.1,ml,,,,1.19,ak,ak11631474,2015-06-21T18:19:20.748Z,"132km SSE of Tok, Alaska",earthquake
2015-06-21T17:21:36.000Z,61.631,-149.9099,35.7,1.2,ml,,,,0.52,ak,ak11631470,2015-06-21T17:54:01.947Z,"4km W of Houston, Alaska",earthquake
2015-06-21T17:19:59.230Z,13.2848,-89.7456,68.83,4.8,mb,,164,0.64,1.09,us,us10002kq9,2015-06-22T01:22:41.361Z,"35km SSE of Acajutla, El Salvador",earthquake
2015-06-21T17:01:23.910Z,18.6173,-69.0095,101.21,4.3,mb,,73,0.604,0.8,us,us10002kq6,2015-06-22T01:04:00.939Z,"4km NW of Guaymate, Dominican Republic",earthquake
2015-06-21T16:30:36.100Z,48.9561,-112.5985,1.5,2,mc,11,255.599979552002,0.8713658,0.18,mb,mb15757775,2015-06-23T16:18:13.103Z,"41km NNW of Cut Bank, Montana",earthquake
2015-06-21T16:07:09.980Z,38.8093338,-122.819664,3.65,1.04,md,15,107,0.007448,0.02,nc,nc72470076,2015-06-21T16:08:44.750Z,"6km WNW of The Geysers, California",earthquake
2015-06-21T16:05:57.630Z,19.1913338,-155.4243317,49.08,2.22,md,28,154,0.05052,0.55,hv,hv60964886,2015-06-22T16:42:55.100Z,"6km ESE of Pahala, Hawaii",earthquake
2015-06-21T16:01:46.100Z,19.128334,-155.4156647,42.46,2.15,md,28,253,0.05152,0.15,hv,hv60964881,2015-06-22T16:44:01.860Z,"10km SE of Pahala, Hawaii",earthquake
2015-06-21T15:49:59.910Z,19.079834,-155.5163269,38.81,2.2,md,7,296,0.09099,0.13,hv,hv60964856,2015-06-22T16:43:04.070Z,"14km SSW of Pahala, Hawaii",earthquake
2015-06-21T15:46:05.830Z,19.0278339,-155.4563293,39.97,2.23,md,13,286,0.127,0.12,hv,hv60964846,2015-06-22T16:44:33.890Z,"19km S of Pahala, Hawaii",earthquake
2015-06-21T15:41:50.151Z,38.7199,-119.6029,10.0369,1.11,ml,6,154.2,0.251,0.1315,nn,nn00499477,2015-06-21T19:16:31.365Z,"22km SSE of Gardnerville Ranchos, Nevada",earthquake
2015-06-21T15:32:03.520Z,38.8083344,-122.8228302,2.72,1.04,md,17,128,0.004988,0.06,nc,nc72470051,2015-06-21T15:33:40.480Z,"6km WNW of The Geysers, California",earthquake
2015-06-21T15:16:38.710Z,30.5447,141.5164,40.72,4.5,mb,,117,2.944,0.86,us,us10002kpu,2015-06-21T23:19:11.616Z,"Izu Islands, Japan region",earthquake
2015-06-21T15:12:20.150Z,19.3838333,-155.2438333,2.06,1.59,ml,16,84,0.007252,0.08,hv,hv60964761,2015-06-22T17:14:33.530Z,"5km S of Volcano, Hawaii",earthquake
2015-06-21T15:06:19.520Z,19.3811667,-155.2421667,2.14,2.07,md,26,78,0.007701,0.09,hv,hv60964741,2015-06-22T17:24:45.820Z,"5km S of Volcano, Hawaii",earthquake
2015-06-21T14:45:08.640Z,38.8803333,-122.9903333,1.66,1.5,md,31,98,0.04923,0.06,nc,nc72470031,2015-06-23T04:41:59.770Z,"8km NNE of Cloverdale, California",earthquake
2015-06-21T14:31:03.040Z,53.5056,109.1328,10.18,4.5,mb,,60,3.813,0.63,us,us10002kph,2015-06-21T22:33:43.754Z,"11km ENE of Ust'-Barguzin, Russia",earthquake
2015-06-21T14:26:40.720Z,39.7155,-111.2406667,1.79,1.02,ml,11,140,0.08,0.18,uu,uu60115082,2015-06-22T16:26:59.840Z,"19km ENE of Fairview, Utah",earthquake
2015-06-21T14:18:10.930Z,36.6824,142.3242,10,4.5,mb,,169,1.703,1.29,us,us10002kpg,2015-06-21T22:20:50.070Z,"134km ESE of Iwaki, Japan",earthquake
2015-06-21T14:13:10.921Z,38.4837,-118.3252,7.4317,1.31,ml,8,97.81,0.211,0.1412,nn,nn00499434,2015-06-22T02:42:11.704Z,"26km E of Hawthorne, Nevada",earthquake
2015-06-21T14:05:44.000Z,59.2764,-152.4751,72.1,3.3,ml,,,,0.58,ak,ak11631368,2015-06-21T22:08:23.028Z,"66km SW of Homer, Alaska",earthquake
2015-06-21T13:38:16.000Z,60.5664,-147.2467,21.7,1.2,ml,,,,0.25,ak,ak11631365,2015-06-21T14:16:06.171Z,"79km SW of Valdez, Alaska",earthquake
2015-06-21T13:24:05.480Z,36.6438333,-121.2681667,9.07,1.17,md,26,82,0.02295,0.07,nc,nc72470016,2015-06-22T20:40:16.340Z,"20km SSE of Ridgemark, California",earthquake
2015-06-21T12:57:43.960Z,38.8170013,-122.8198318,2.77,1.26,md,21,67,0.009943,0.03,nc,nc72470006,2015-06-21T12:59:21.380Z,"7km NW of The Geysers, California",earthquake
2015-06-21T12:57:18.240Z,38.8165016,-122.8259964,2.74,1.25,md,22,47,0.008017,0.05,nc,nc72470001,2015-06-21T12:58:56.400Z,"7km NW of The Geysers, California",earthquake
2015-06-21T12:25:00.120Z,36.5438,-97.2056,5,3.2,mb_lg,,58,0.216,0.37,us,us10002kp4,2015-06-21T13:10:21.521Z,"17km SSE of Tonkawa, Oklahoma",earthquake
2015-06-21T11:38:46.310Z,33.0523333,-116.4368333,6.938,2.48,ml,79,30,0.1379,0.19,ci,ci37405176,2015-06-23T01:06:53.370Z,"16km E of Julian, California",earthquake
2015-06-21T11:15:36.870Z,40.4611667,-121.5483333,5.23,1.63,md,9,107,0.02331,0.05,nc,nc72469961,2015-06-22T18:31:35.040Z,"29km E of Shingletown, California",earthquake
2015-06-21T10:59:40.040Z,36.4878333,-89.5626667,9.2,2.37,md,42,28,0.05371,0.12,nm,nm60080557,2015-06-21T19:02:16.862Z,"11km SSW of New Madrid, Missouri",earthquake
2015-06-21T10:56:55.650Z,38.8074989,-122.7926636,2,1.53,md,25,38,0.002115,0.03,nc,nc72469951,2015-06-21T10:58:30.470Z,"4km NW of The Geysers, California",earthquake
2015-06-21T10:56:03.180Z,-15.725,-73.8647,72.2,4.7,mb,,161,4.275,1.01,us,us10002knu,2015-06-21T18:58:50.679Z,"77km S of Coracora, Peru",earthquake
2015-06-21T10:37:15.692Z,37.338,-117.1238,15.7748,1.01,ml,9,198.44,0.365,0.0924,nn,nn00499422,2015-06-22T02:40:54.403Z,"42km SSE of Goldfield, Nevada",earthquake
2015-06-21T10:34:37.710Z,39.4928333,-122.9606667,11.63,1.52,md,11,159,0.02313,0.15,nc,nc72469946,2015-06-22T21:56:45.560Z,"32km NE of Redwood Valley, California",earthquake
2015-06-21T10:23:07.000Z,62.1777,-147.8169,37.2,1.3,ml,,,,0.82,ak,ak11631301,2015-06-21T10:41:19.715Z,"68km NE of Sutton-Alpine, Alaska",earthquake
2015-06-21T10:09:48.836Z,37.3322,-117.1175,16.9627,1.28,ml,10,100.2,0.358,0.1238,nn,nn00499421,2015-06-22T02:40:37.496Z,"43km SSE of Goldfield, Nevada",earthquake
2015-06-21T10:07:59.000Z,61.24,-149.8923,42,1.2,ml,,,,0.45,ak,ak11631300,2015-06-21T10:41:18.909Z,"2km N of Anchorage, Alaska",earthquake
2015-06-21T10:06:06.330Z,37.484,-118.784,7.41,1.02,md,25,106,0.04972,0.04,nc,nc72469941,2015-06-22T21:52:50.090Z,"24km SE of Mammoth Lakes, California",earthquake
2015-06-21T09:59:48.480Z,36.5078333,-118.362,5.42,1.39,ml,20,70,0.2371,0.14,ci,ci37405120,2015-06-22T21:31:01.856Z,"27km WSW of Lone Pine, California",earthquake
2015-06-21T09:55:30.300Z,36.5081667,-118.3616667,6.3,1.41,ml,22,70,0.2369,0.12,ci,ci37405112,2015-06-22T21:28:38.640Z,"27km WSW of Lone Pine, California",earthquake
2015-06-21T09:36:26.000Z,59.5425,-152.8981,106.2,2.4,ml,,,,0.39,ak,ak11631267,2015-06-21T17:39:03.772Z,"65km WSW of Anchor Point, Alaska",earthquake
2015-06-21T09:35:46.480Z,35.4906667,-116.2491667,3.654,1.63,ml,16,91,0.2711,0.12,ci,ci37405096,2015-06-22T18:37:30.173Z,"30km NNW of Baker, California",earthquake
2015-06-21T09:33:53.000Z,60.4132,-146.8968,34,1.1,ml,,,,0.25,ak,ak11631265,2015-06-21T09:53:12.091Z,"64km WSW of Cordova, Alaska",earthquake
2015-06-21T09:18:19.620Z,38.8218346,-122.803833,3.16,1.07,md,20,117,0.005118,0.02,nc,nc72469896,2015-06-21T09:19:55.790Z,"6km NW of The Geysers, California",earthquake
2015-06-21T07:46:38.090Z,35.8287,-97.4351,5,1.9,ml,,122,0.035,0.39,us,us10002l0k,2015-06-22T22:53:12.040Z,"5km S of Guthrie, Oklahoma",earthquake
2015-06-21T07:36:47.300Z,18.3055,-68.1248,89,3,Md,11,201.6,0.31890193,0.38,pr,pr15172002,2015-06-21T15:39:23.135Z,"42km SE of Punta Cana, Dominican Republic",earthquake
2015-06-21T07:35:41.600Z,19.0825,-66.8933,28,3.1,Md,13,255.6,0.64499037,0.23,pr,pr15172001,2015-06-21T15:38:19.819Z,"65km NNE of Isabela, Puerto Rico",earthquake
2015-06-21T07:27:35.010Z,10.0463,-83.1268,18.06,4.6,mb,,31,0.25,0.97,us,us10002kn7,2015-06-21T15:13:26.830Z,"11km WNW of Puerto Limon, Costa Rica",earthquake
2015-06-21T07:24:20.920Z,38.8161659,-122.8161697,2.88,1.21,md,19,76,0.008648,0.02,nc,nc72469826,2015-06-21T07:25:54.970Z,"6km NW of The Geysers, California",earthquake
2015-06-21T07:20:10.000Z,61.9274,-151.0091,64.2,1.8,ml,,,,0.43,ak,ak11631207,2015-06-21T07:53:26.083Z,"54km WNW of Willow, Alaska",earthquake
2015-06-21T07:08:54.000Z,62.9381,-149.4228,46.5,1.4,ml,,,,0.78,ak,ak11631204,2015-06-21T07:31:38.923Z,"55km SSW of Cantwell, Alaska",earthquake
2015-06-21T07:03:52.850Z,37.4761667,-119.3023333,16.65,1.09,md,8,266,0.1398,0.11,nc,nc72469806,2015-06-22T20:46:32.140Z,"34km WSW of Mammoth Lakes, California",earthquake
2015-06-21T06:52:37.400Z,47.428,-115.5636,0.3,1.4,mc,27,100.799991936001,0.1410355,0.27,mb,mb15100086,2015-06-23T16:18:08.208Z,"18km ESE of Mullan, Idaho",earthquake
2015-06-21T06:38:20.000Z,63.2982,-144.7584,3.8,1.4,ml,,,,0.7,ak,ak11631200,2015-06-21T07:07:00.671Z,"67km SSE of Deltana, Alaska",earthquake
2015-06-21T06:33:39.330Z,38.7853333,-122.761,1.35,1.02,md,44,38,0.01506,0.09,nc,nc72469776,2015-06-22T18:45:34.690Z,"0km NNW of The Geysers, California",earthquake
2015-06-21T06:15:31.880Z,24.0154,122.4363,29.9,4.8,mb,,103,0.691,0.79,us,us10002kn2,2015-06-21T07:22:42.693Z,"75km SW of Yonakuni, Japan",earthquake
2015-06-21T05:49:34.940Z,19.1544991,-155.5796661,0.62,2.28,md,45,117,0.09705,0.2,hv,hv60964426,2015-06-21T05:52:54.970Z,"11km WSW of Pahala, Hawaii",earthquake
2015-06-21T05:49:22.000Z,62.5323,-151.0573,84.9,1.5,ml,,,,0.53,ak,ak11631181,2015-06-21T17:04:05.935Z,"54km WNW of Talkeetna, Alaska",earthquake
2015-06-21T05:43:46.000Z,63.5627,-147.4954,8.5,1.1,ml,,,,0.46,ak,ak11631178,2015-06-21T06:02:52.365Z,"75km ENE of Cantwell, Alaska",earthquake
2015-06-21T05:40:48.180Z,24.5329,142.2802,40.21,4.7,mb,,81,2.553,0.84,us,us10002kn0,2015-06-21T13:43:21.828Z,"99km ESE of Iwo Jima, Japan",earthquake
2015-06-21T05:30:14.000Z,59.0357,-152.4209,74.6,1.6,ml,,,,0.64,ak,ak11631173,2015-06-21T06:02:51.542Z,"83km SW of Homer, Alaska",earthquake
